txn_id,customer_id,txn_type,amount,txn_time,status
TXN0002348,CUST00406,withdrawal,44317.65,2025-06-11 03:08:02,success
TXN0002349,CUST00406,online purchase,9243.42,2025-02-25 07:30:02,success
TXN0002350,CUST00406,deposit,49462.14,2025-06-22 18:33:02,success
TXN0002351,CUST00406,ATM withdrawal,34429.96,2025-04-14 04:52:02,success
TXN0002352,CUST00406,deposit,15640.89,2025-07-19 08:53:02,success
TXN0002353,CUST00406,withdrawal,21058.36,2025-10-25 07:19:02,success
TXN0002354,CUST00406,transfer,7312.58,2025-05-02 12:28:02,success
TXN0002355,CUST00406,ATM withdrawal,26959.68,2024-12-25 08:00:02,success
TXN0002356,CUST00406,transfer,8026.44,2024-12-23 00:25:02,success
TXN0002357,CUST00480,transfer,49517.59,2025-01-19 00:15:02,success
TXN0002358,CUST00480,ATM withdrawal,23955.18,2025-08-29 00:05:02,success
TXN0002359,CUST00480,withdrawal,31667.06,2024-11-13 23:39:02,success
TXN0002360,CUST00480,online fraud,134485.17,2025-07-14 09:52:02,failed
TXN0002361,CUST00480,online fraud,104575.17,2025-10-07 18:20:02,failed
TXN0002362,CUST00480,withdrawal,3402.32,2025-05-19 06:42:02,success
TXN0002363,CUST00480,transfer,31792.9,2025-03-30 04:38:02,success
TXN0002364,CUST00480,withdrawal,16635.78,2025-04-06 23:40:02,success
TXN0002365,CUST00480,transfer,27322.43,2025-11-02 03:23:02,failed
TXN0002366,CUST00480,withdrawal,4932.33,2025-01-16 15:09:02,success
TXN0002367,CUST00319,withdrawal,24141.47,2025-01-23 19:59:02,success
TXN0002368,CUST00319,ATM withdrawal,17283.07,2025-09-24 17:20:02,success
TXN0002369,CUST00319,online fraud,105076.96,2025-09-10 11:58:02,failed
TXN0002370,CUST00319,online purchase,34461.97,2024-11-28 07:38:02,success
TXN0002371,CUST00319,online fraud,142296.99,2025-02-27 09:52:02,failed
TXN0002372,CUST00319,withdrawal,48300.64,2025-09-07 03:17:02,success
TXN0002373,CUST00319,transfer,12140.83,2025-03-13 16:05:02,success
TXN0002374,CUST00319,withdrawal,26307.28,2025-03-09 17:01:02,success
TXN0002375,CUST00319,online fraud,198618.65,2025-04-15 01:28:02,success
TXN0002376,CUST00319,transfer,45633.91,2025-03-29 15:56:02,success
TXN0002377,CUST00319,online fraud,115732.72,2025-11-05 20:16:02,success
TXN0002378,CUST00319,ATM withdrawal,33930.87,2025-09-20 04:43:02,success
TXN0002379,CUST00319,transfer,20968.94,2025-04-12 16:52:02,success
TXN0002380,CUST00319,ATM withdrawal,24645.08,2025-05-31 18:12:02,success
TXN0002381,CUST00319,online fraud,195745.12,2025-06-25 10:07:02,failed
TXN0002382,CUST00319,withdrawal,345.01,2025-04-23 07:24:02,failed
TXN0002383,CUST00319,ATM withdrawal,49209.11,2025-03-02 02:40:02,success
TXN0002384,CUST00319,withdrawal,11916.13,2024-11-28 20:00:02,success
TXN0002385,CUST00319,deposit,15511.59,2025-06-13 01:45:02,success
TXN0002386,CUST00100,ATM withdrawal,12943.35,2025-05-20 18:04:02,success
TXN0002387,CUST00100,deposit,31981.66,2025-07-09 23:01:02,success
TXN0002388,CUST00100,deposit,20893.15,2025-02-21 13:30:02,success
TXN0002389,CUST00100,ATM withdrawal,38982.41,2025-02-22 09:19:02,success
TXN0002390,CUST00100,online fraud,52865.2,2025-11-02 02:05:02,failed
TXN0002391,CUST00100,ATM withdrawal,9556.97,2024-12-24 21:43:02,success
TXN0002392,CUST00100,online purchase,43967.38,2025-01-08 03:09:02,failed
TXN0002393,CUST00100,deposit,4054.17,2025-08-23 00:11:02,success
TXN0002394,CUST00135,ATM withdrawal,45967.32,2025-08-09 16:23:02,success
TXN0002395,CUST00135,online fraud,71367.6,2024-12-04 19:01:02,failed
TXN0002396,CUST00135,withdrawal,34703.61,2024-12-06 18:59:02,success
TXN0002397,CUST00135,ATM withdrawal,32921.53,2025-10-15 02:39:02,success
TXN0002398,CUST00135,ATM withdrawal,5504.12,2025-04-04 16:27:02,success
TXN0002399,CUST00135,deposit,49444.56,2025-02-08 09:23:02,success
TXN0002400,CUST00135,transfer,2473.32,2025-07-01 22:31:02,success
TXN0002401,CUST00135,transfer,43611.06,2024-11-14 21:13:02,failed
TXN0002402,CUST00135,ATM withdrawal,12773.45,2024-12-31 19:45:02,success
TXN0002403,CUST00045,online fraud,105032.03,2025-02-15 07:06:02,failed
TXN0002404,CUST00045,transfer,26711.44,2025-09-09 16:45:02,success
TXN0002405,CUST00045,withdrawal,42688.87,2025-02-10 11:12:02,success
TXN0002406,CUST00045,transfer,16541.24,2025-10-15 16:36:02,success
TXN0002407,CUST00045,deposit,29325.36,2025-04-09 19:58:02,success
TXN0002408,CUST00045,withdrawal,43544.7,2025-09-08 10:44:02,success
TXN0002409,CUST00045,transfer,29970.09,2025-07-19 18:16:02,success
TXN0002410,CUST00045,online purchase,21394.98,2025-08-12 04:29:02,success
TXN0002411,CUST00041,online fraud,99293.77,2025-02-22 14:35:02,success
TXN0002412,CUST00041,ATM withdrawal,18914.87,2025-03-02 02:46:02,success
TXN0002413,CUST00041,online fraud,192282.21,2025-05-30 00:36:02,failed
TXN0002414,CUST00041,transfer,43020.63,2025-09-06 04:14:02,success
TXN0002415,CUST00041,withdrawal,44764.46,2024-11-26 13:30:02,success
TXN0002416,CUST00041,deposit,18512.34,2025-05-29 14:00:02,success
TXN0002417,CUST00041,online purchase,40943.77,2025-04-05 11:40:02,success
TXN0002418,CUST00041,ATM withdrawal,39148.2,2025-04-09 02:50:02,success
TXN0002419,CUST00041,online purchase,37611.73,2025-05-08 19:13:02,success
TXN0002420,CUST00041,online purchase,41552.64,2025-09-27 20:15:02,failed
TXN0002421,CUST00041,online purchase,24242.91,2024-11-24 08:33:02,success
TXN0002422,CUST00041,withdrawal,43020.59,2024-12-17 11:36:02,success
TXN0002423,CUST00041,withdrawal,8897.94,2025-08-15 15:13:02,success
TXN0002424,CUST00041,deposit,5007.55,2025-06-07 12:47:02,success
TXN0002425,CUST00041,withdrawal,6204.33,2025-06-27 11:55:02,success
TXN0002426,CUST00022,transfer,2582.16,2025-02-10 03:40:02,success
TXN0002427,CUST00022,ATM withdrawal,12954.03,2025-04-22 01:09:02,success
TXN0002428,CUST00022,deposit,7914.92,2025-05-23 02:52:02,success
TXN0002429,CUST00022,withdrawal,23261.81,2025-03-14 21:30:02,success
TXN0002430,CUST00022,online fraud,74826.67,2025-01-30 19:51:02,failed
TXN0002431,CUST00022,online fraud,96928.29,2025-06-27 15:24:02,failed
TXN0002432,CUST00178,deposit,1039.32,2024-11-12 16:31:02,success
TXN0002433,CUST00178,deposit,13248.86,2025-07-11 07:13:02,success
TXN0002434,CUST00178,withdrawal,10874.26,2025-05-18 07:02:02,success
TXN0002435,CUST00178,transfer,13630.75,2025-08-17 15:43:02,success
TXN0002436,CUST00178,ATM withdrawal,34064.26,2024-11-16 08:57:02,success
TXN0002437,CUST00073,deposit,921.62,2025-02-18 05:13:02,success
TXN0002438,CUST00073,online purchase,10064.47,2025-03-18 02:47:02,success
TXN0002439,CUST00073,transfer,6573.26,2025-11-06 22:31:02,success
TXN0002440,CUST00073,online purchase,13753.85,2025-10-30 00:48:02,success
TXN0002441,CUST00073,transfer,9041.66,2025-10-19 01:55:02,success
TXN0002442,CUST00073,withdrawal,12515.59,2025-03-04 01:48:02,success
TXN0002443,CUST00073,transfer,49697.61,2025-03-08 02:36:02,failed
TXN0002444,CUST00073,transfer,7788.09,2025-08-27 08:09:02,success
TXN0002445,CUST00073,withdrawal,23477.5,2025-02-21 05:36:02,success
TXN0002446,CUST00073,deposit,16106.75,2024-12-20 04:33:02,success
TXN0002447,CUST00073,online purchase,47994.64,2024-11-26 03:40:02,success
TXN0002448,CUST00073,transfer,20532.84,2024-12-16 02:55:02,success
TXN0002449,CUST00073,online fraud,183455.26,2025-03-30 10:27:02,failed
TXN0002450,CUST00073,online fraud,138312.0,2025-09-06 15:43:02,failed
TXN0002451,CUST00073,deposit,20201.12,2025-09-09 15:19:02,success
TXN0002452,CUST00073,deposit,3263.64,2025-05-23 01:15:02,success
TXN0002453,CUST00073,withdrawal,5713.59,2025-02-01 20:10:02,success
TXN0002454,CUST00394,deposit,40175.84,2025-05-23 00:45:02,success
TXN0002455,CUST00394,online fraud,107598.98,2025-10-04 23:32:02,failed
TXN0002456,CUST00394,withdrawal,1380.04,2025-06-27 15:40:02,success
TXN0002457,CUST00394,online purchase,39639.97,2025-02-08 19:41:02,success
TXN0002458,CUST00394,online purchase,6188.45,2024-12-21 13:08:02,success
TXN0002459,CUST00204,transfer,24578.08,2024-12-24 22:06:02,success
TXN0002460,CUST00204,withdrawal,10116.64,2024-12-24 16:45:02,success
TXN0002461,CUST00204,withdrawal,18340.84,2025-07-07 03:53:02,success
TXN0002462,CUST00204,ATM withdrawal,49896.32,2025-07-20 06:08:02,success
TXN0002463,CUST00204,ATM withdrawal,7279.22,2024-12-29 01:21:02,success
TXN0002464,CUST00204,online purchase,26932.02,2025-07-04 03:09:02,success
TXN0002465,CUST00204,transfer,33406.08,2025-04-16 23:35:02,success
TXN0002466,CUST00204,withdrawal,15542.02,2025-01-16 08:05:02,success
TXN0002467,CUST00204,withdrawal,43373.67,2025-10-15 11:27:02,success
TXN0002468,CUST00204,online fraud,79406.79,2025-05-15 14:24:02,failed
TXN0002469,CUST00204,deposit,5326.08,2025-04-27 07:20:02,success
TXN0002470,CUST00204,deposit,25535.12,2025-03-08 09:12:02,success
TXN0002471,CUST00204,online fraud,160769.11,2025-08-15 16:37:02,failed
TXN0002472,CUST00204,withdrawal,44243.73,2025-03-09 00:56:02,success
TXN0002473,CUST00204,ATM withdrawal,17439.56,2025-01-31 13:22:02,success
TXN0002474,CUST00204,ATM withdrawal,29195.52,2025-02-22 17:05:02,failed
TXN0002475,CUST00204,online purchase,10147.27,2024-11-12 08:22:02,success
TXN0002476,CUST00204,deposit,29256.94,2025-08-02 00:32:02,success
TXN0002477,CUST00204,online fraud,130049.28,2025-08-30 01:22:02,success
TXN0002478,CUST00204,withdrawal,16743.9,2025-04-26 20:09:02,success
TXN0002479,CUST00204,deposit,37910.89,2024-12-10 21:40:02,success
TXN0002480,CUST00204,deposit,26717.77,2025-10-13 00:15:02,success
TXN0002481,CUST00204,online purchase,22675.02,2025-07-18 04:02:02,success
TXN0002482,CUST00204,ATM withdrawal,14623.33,2024-11-16 08:36:02,success
TXN0002483,CUST00204,transfer,39597.41,2025-06-10 08:59:02,success
TXN0002484,CUST00403,withdrawal,6474.75,2024-11-26 13:53:02,success
TXN0002485,CUST00403,ATM withdrawal,41542.54,2025-02-15 03:20:02,success
TXN0002486,CUST00403,transfer,9186.86,2025-05-30 17:19:02,success
TXN0002487,CUST00403,withdrawal,20545.01,2025-08-02 23:12:02,success
TXN0002488,CUST00403,ATM withdrawal,19784.64,2025-02-09 15:09:02,success
TXN0002489,CUST00103,online fraud,77558.96,2025-03-11 23:34:02,failed
TXN0002490,CUST00103,online purchase,1948.84,2025-11-05 19:09:02,success
TXN0002491,CUST00103,online fraud,199191.41,2024-11-12 13:15:02,failed
TXN0002492,CUST00103,ATM withdrawal,15265.06,2025-08-29 03:02:02,success
TXN0002493,CUST00103,transfer,36837.46,2024-12-15 13:26:02,success
TXN0002494,CUST00103,online purchase,20051.82,2025-07-07 13:25:02,success
TXN0002495,CUST00103,online fraud,73039.88,2025-05-04 08:35:02,success
TXN0002496,CUST00103,online fraud,118683.4,2025-08-11 20:44:02,failed
TXN0002497,CUST00103,online fraud,179439.74,2025-06-02 05:01:02,failed
TXN0002498,CUST00103,online fraud,80903.72,2025-07-20 18:55:02,failed
TXN0002499,CUST00103,online purchase,9033.16,2025-03-05 23:55:02,success
TXN0002500,CUST00103,deposit,24508.09,2025-01-04 01:26:02,success
TXN0002501,CUST00408,deposit,45885.64,2025-06-20 11:08:02,success
TXN0002502,CUST00408,online purchase,15559.62,2025-02-01 09:10:02,success
TXN0002503,CUST00408,deposit,49633.6,2025-03-05 14:48:02,success
TXN0002504,CUST00408,online purchase,5233.18,2025-08-22 19:36:02,success
TXN0002505,CUST00408,deposit,13828.29,2025-11-09 10:14:02,success
TXN0002506,CUST00408,transfer,14923.43,2025-09-03 21:40:02,success
TXN0002507,CUST00408,deposit,2203.87,2024-12-06 07:48:02,success
TXN0002508,CUST00408,ATM withdrawal,42034.72,2025-03-23 08:48:02,success
TXN0002509,CUST00408,online fraud,186235.73,2025-03-19 13:04:02,success
TXN0002510,CUST00408,transfer,16433.0,2025-10-27 14:13:02,success
TXN0002511,CUST00408,ATM withdrawal,36378.78,2025-07-06 03:27:02,success
TXN0002512,CUST00408,withdrawal,14278.63,2025-08-03 03:54:02,success
TXN0002513,CUST00408,ATM withdrawal,3290.78,2025-07-22 07:21:02,success
TXN0002514,CUST00408,deposit,7057.95,2025-07-18 01:19:02,success
TXN0002515,CUST00408,deposit,192.62,2025-03-21 22:04:02,success
TXN0002516,CUST00408,online purchase,13610.6,2025-01-02 02:10:02,success
TXN0002517,CUST00408,withdrawal,42669.53,2025-08-21 12:12:02,success
TXN0002518,CUST00408,online fraud,66236.85,2025-02-01 18:06:02,failed
TXN0002519,CUST00408,withdrawal,12967.21,2025-03-17 09:52:02,success
TXN0002520,CUST00408,ATM withdrawal,40789.17,2025-09-16 05:22:02,success
TXN0002521,CUST00408,deposit,30605.17,2025-08-19 19:27:02,success
TXN0002522,CUST00408,withdrawal,18576.65,2025-04-17 08:38:02,success
TXN0002523,CUST00408,deposit,32637.95,2025-09-30 05:30:02,success
TXN0002524,CUST00408,deposit,4526.96,2025-07-25 05:56:02,success
TXN0002525,CUST00408,ATM withdrawal,38349.4,2025-03-24 12:32:02,success
TXN0002526,CUST00408,withdrawal,12924.8,2025-03-16 23:39:02,success
TXN0002527,CUST00408,online purchase,31818.12,2025-07-17 05:06:02,failed
TXN0002528,CUST00408,transfer,960.63,2024-12-03 14:11:02,success
TXN0002529,CUST00408,online purchase,27993.78,2025-10-14 03:13:02,success
TXN0002530,CUST00408,online fraud,74362.16,2025-01-23 21:54:02,failed
TXN0002531,CUST00320,withdrawal,2305.11,2025-02-19 08:00:02,success
TXN0002532,CUST00320,online fraud,168763.86,2024-11-27 23:03:02,failed
TXN0002533,CUST00320,deposit,38030.8,2025-11-04 05:20:02,success
TXN0002534,CUST00320,ATM withdrawal,13303.34,2025-11-09 16:33:02,success
TXN0002535,CUST00320,online fraud,56602.41,2025-03-02 06:54:02,failed
TXN0002536,CUST00320,ATM withdrawal,35431.58,2025-10-29 07:39:02,success
TXN0002537,CUST00320,online purchase,26530.69,2025-06-04 17:37:02,success
TXN0002538,CUST00320,deposit,27755.13,2025-05-04 20:24:02,success
TXN0002539,CUST00320,online purchase,18340.02,2025-03-17 13:40:02,success
TXN0002540,CUST00320,transfer,37518.96,2025-02-01 05:34:02,success
TXN0002541,CUST00320,transfer,12033.97,2025-11-08 02:58:02,success
TXN0002542,CUST00320,deposit,42464.82,2025-01-25 23:38:02,success
TXN0002543,CUST00320,ATM withdrawal,12324.84,2025-07-05 10:44:02,success
TXN0002544,CUST00320,online fraud,154495.27,2025-02-09 19:54:02,success
TXN0002545,CUST00320,ATM withdrawal,8422.19,2025-01-06 18:10:02,success
TXN0002546,CUST00320,transfer,47967.58,2025-08-02 08:26:02,success
TXN0002547,CUST00320,ATM withdrawal,6477.77,2025-04-03 02:54:02,success
TXN0002548,CUST00320,online fraud,99746.46,2025-01-23 20:46:02,failed
TXN0002549,CUST00320,ATM withdrawal,30607.71,2025-05-02 17:05:02,success
TXN0002550,CUST00320,ATM withdrawal,10946.44,2025-06-10 11:48:02,success
TXN0002551,CUST00320,deposit,40011.65,2025-03-17 05:13:02,success
TXN0002552,CUST00423,deposit,36982.72,2025-01-04 10:43:02,success
TXN0002553,CUST00423,ATM withdrawal,12656.86,2025-02-22 14:01:02,success
TXN0002554,CUST00423,online fraud,178325.11,2025-11-02 02:56:02,success
TXN0002555,CUST00423,online fraud,186753.16,2024-11-19 04:45:02,failed
TXN0002556,CUST00423,online purchase,36166.88,2025-10-29 21:42:02,success
TXN0002557,CUST00423,withdrawal,13714.75,2024-11-30 02:44:02,success
TXN0002558,CUST00423,online fraud,86399.61,2025-04-28 18:32:02,failed
TXN0002559,CUST00423,deposit,11936.99,2025-03-01 03:06:02,success
TXN0002560,CUST00423,online fraud,94899.76,2025-01-30 17:57:02,success
TXN0002561,CUST00423,ATM withdrawal,6053.3,2025-02-07 04:53:02,success
TXN0002562,CUST00423,deposit,7267.76,2025-10-04 04:08:02,success
TXN0002563,CUST00423,withdrawal,39347.38,2025-05-27 22:27:02,failed
TXN0002564,CUST00423,online purchase,49813.21,2025-02-24 15:08:02,success
TXN0002565,CUST00423,online fraud,59847.66,2025-10-17 11:10:02,failed
TXN0002566,CUST00423,online fraud,151344.38,2025-03-25 14:10:02,failed
TXN0002567,CUST00423,online fraud,120699.31,2025-01-29 17:45:02,failed
TXN0002568,CUST00423,deposit,17523.65,2025-10-16 07:28:02,success
TXN0002569,CUST00423,online purchase,225.3,2025-08-15 15:24:02,success
TXN0002570,CUST00423,withdrawal,43724.57,2025-06-10 19:17:02,success
TXN0002571,CUST00423,online purchase,20899.18,2025-06-10 00:14:02,success
TXN0002572,CUST00423,online purchase,8019.24,2025-05-17 00:49:02,success
TXN0002573,CUST00423,transfer,45890.7,2025-06-07 23:44:02,success
TXN0002574,CUST00423,transfer,38278.55,2025-09-08 18:38:02,success
TXN0002575,CUST00423,ATM withdrawal,36444.7,2025-05-14 18:31:02,success
TXN0002576,CUST00423,withdrawal,13768.5,2025-08-17 16:05:02,success
TXN0002577,CUST00423,online fraud,149828.33,2024-11-29 18:40:02,failed
TXN0002578,CUST00423,transfer,47800.34,2025-02-12 01:36:02,success
TXN0002579,CUST00423,ATM withdrawal,4427.77,2025-10-16 20:25:02,success
TXN0002580,CUST00006,ATM withdrawal,42346.64,2024-11-22 04:23:02,success
TXN0002581,CUST00006,withdrawal,2766.7,2025-04-25 04:20:02,success
TXN0002582,CUST00006,deposit,6277.39,2025-03-11 22:46:02,success
TXN0002583,CUST00006,online purchase,17444.53,2024-11-13 18:44:02,success
TXN0002584,CUST00006,transfer,21456.11,2025-01-26 02:37:02,failed
TXN0002585,CUST00006,online fraud,168753.72,2025-08-05 16:22:02,failed
TXN0002586,CUST00006,transfer,34002.87,2025-07-17 08:45:02,success
TXN0002587,CUST00006,online fraud,92628.59,2024-12-16 18:55:02,failed
TXN0002588,CUST00006,deposit,667.98,2025-02-22 20:04:02,success
TXN0002589,CUST00006,transfer,41051.58,2025-09-09 21:58:02,success
TXN0002590,CUST00006,deposit,28122.05,2025-03-08 12:50:02,success
TXN0002591,CUST00006,withdrawal,26656.66,2025-03-12 07:20:02,success
TXN0002592,CUST00300,withdrawal,31503.26,2025-10-23 08:42:02,success
TXN0002593,CUST00300,transfer,6212.19,2024-12-10 07:31:02,failed
TXN0002594,CUST00300,withdrawal,25299.1,2024-11-25 19:55:02,success
TXN0002595,CUST00300,transfer,10285.66,2025-08-05 05:30:02,success
TXN0002596,CUST00300,transfer,7522.56,2025-10-13 16:58:02,success
TXN0002597,CUST00300,deposit,49093.4,2025-09-24 19:05:02,success
TXN0002598,CUST00300,transfer,36993.5,2025-02-26 15:05:02,success
TXN0002599,CUST00300,deposit,9150.2,2025-05-08 17:56:02,success
TXN0002600,CUST00300,deposit,587.36,2025-06-25 01:08:02,success
TXN0002601,CUST00300,withdrawal,7881.41,2025-10-16 23:14:02,success
TXN0002602,CUST00300,deposit,40641.4,2025-04-24 19:59:02,success
TXN0002603,CUST00300,online fraud,139295.81,2025-06-17 11:14:02,failed
TXN0002604,CUST00300,online fraud,152515.5,2025-03-13 09:16:02,success
TXN0002605,CUST00300,deposit,36535.15,2025-05-12 09:36:02,success
TXN0002606,CUST00300,online fraud,161273.21,2025-08-01 16:50:02,failed
TXN0002607,CUST00300,withdrawal,21571.83,2025-06-01 01:49:02,success
TXN0002608,CUST00300,ATM withdrawal,30574.2,2025-01-26 13:33:02,success
TXN0002609,CUST00300,online fraud,152006.96,2025-01-17 22:59:02,failed
TXN0002610,CUST00300,transfer,46774.15,2025-08-18 19:09:02,success
TXN0002611,CUST00300,transfer,11379.47,2025-02-24 21:45:02,success
TXN0002612,CUST00300,ATM withdrawal,33134.17,2025-05-24 23:41:02,success
TXN0002613,CUST00300,deposit,46052.12,2024-12-23 23:51:02,success
TXN0002614,CUST00283,withdrawal,49452.55,2025-06-26 23:30:02,success
TXN0002615,CUST00283,deposit,24180.69,2025-11-08 18:53:02,success
TXN0002616,CUST00283,withdrawal,35182.83,2025-07-14 17:25:02,success
TXN0002617,CUST00283,ATM withdrawal,5955.05,2025-07-29 20:13:02,success
TXN0002618,CUST00283,online purchase,31207.84,2024-12-06 17:32:02,success
TXN0002619,CUST00283,transfer,18880.24,2025-03-06 16:58:02,success
TXN0002620,CUST00283,withdrawal,30640.6,2025-07-11 20:38:02,success
TXN0002621,CUST00283,deposit,46174.75,2025-02-17 13:24:02,success
TXN0002622,CUST00283,transfer,49483.56,2025-10-05 11:27:02,success
TXN0002623,CUST00283,online purchase,46122.64,2025-07-05 18:08:02,success
TXN0002624,CUST00283,online fraud,160084.56,2025-09-19 13:20:02,success
